Symbol	Description	Score	Functions	Links
CTNND1		0.0028784233601699682		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=1500
CNTN5		0.0027708768940618023		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=53942
BANP		0.0027563157419807083		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=54971
FMR1		0.0026443952302084295		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=2332
LRCH3		0.0025183185843030698		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=84859
VEGFB		0.0025156112608175074		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=7423
RECQL5		0.002505184537968441		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=9400
LPIN3		0.0022732575839370384		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=64900
HEMK1		0.002271863183475109		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=51409
ZNF408		0.002197225471034514		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=79797
RPL24		0.0021803525501177257		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=6152
TUBGCP3		0.0021719910153346067		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=10426
CTNNA1		0.002145121829516372		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=1495
FIGNL1		0.0021217044934112583		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=63979
PIK3AP1		0.002012172936494472		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=118788
KRTAP4-12		0.001981351258615316		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=83755
FBLN5		0.0019287922293926285		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=10516
ZNF365		0.0019269303497557733		http://www.ensembl.org/Homo_sapiens/geneview?gene=ENSG00000138311
MINK1		0.0019200884697132548		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=50488
SRR		0.0019046070375592916		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=63826
DOK2		0.0018507632281199449		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=9046
FBXL12		0.0018063920168315817		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=54850
AC106873.8		0.0018047488193963512		http://www.ensembl.org/Homo_sapiens/geneview?gene=ENSG00000288635
ST7		0.0017788468827942827		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=7982
DEF6		0.0017780038320548974		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=50619
ADIPOR2		0.0017555315073344846		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=79602
CDC42		0.0017521200590772112		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=998
WIPF1		0.0017428278804907937		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=7456
TOP3A		0.0017105269504910647		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=7156
FASTK		0.0016839236176359185		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=10922
WAS		0.0016786033422356295		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=7454
BLNK		0.0016722554125870315		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=29760
LGALS3		0.0016705250968974128		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=3958
UBA52		0.0016638282998837628		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=7311
BSCL2		0.0015923072143546602		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=26580
ATF5		0.001581933675581404		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=22809
ACADM		0.0015381797084765836		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=34
JUP		0.001515490645211337		http://www.ncbi.nlm.nih.gov/sites/entrez?db=gene&cmd=search&term=3728
